 ;3;1;Antananarivo;TSIMBAZAZA;EN FACE AUTO ECOLE PRIMO;47.530985;-18.935382;0,8 x 2;1;3;3;484;22;TELMA;;1
 ;3;1;Antananarivo;TSIMBAZAZA;A COTE ATT;47.531667;-18.935422;0,8 x 2;1;3;3;485;22;TELMA;;1
 ;3;1;Antananarivo;MANAKAMBAHINY;A COTE IEE;47.534962;-18.933372;0,8 x 2;1;3;3;486;21;TELMA;;1
 ;3;1;Antananarivo;MANAKAMBAHINY;A COTE CLINIQUE;47.535558;-18.932652;0,8 x 2;1;3;3;487;3;TELMA;;1
 ;3;1;Antananarivo;MANAKAMBAHINY;EN FACE FOKOTANY;47.536692;-18.931152;0,8 x 2;1;3;3;488;3;TELMA;;1
 ;3;1;Antananarivo;MANAKAMBAHINY;EN FACE FUTURAL;47.537842;-18.930153;0,8 x 2;1;3;3;489;21;TELMA;;1
 ;3;1;Antananarivo;MANAKAMBAHINY;A COTE RESTAURANT FRUIT DE MER;47.537852;-18.929705;0,8 x 2;1;3;3;490;3;TELMA;;1
 ;3;1;Antananarivo;MANAKAMBAHINY;A COTE STATION SHELL;47.537127;-18.927925;0,8 x 2;1;3;3;491;3;TELMA;;1
 ;3;1;Antananarivo;MANAKAMBAHINY;EN FACE STATION SHELL;47.537147;-18.927888;0,8 x 2;1;3;3;492;21;TELMA;;1
 ;3;1;Antananarivo;MANAKAMBAHINY;EN FACE EAI;47.536658;-18.927067;0,8 x 2;1;3;3;493;21;TELMA;;1
 ;3;1;Antananarivo;MANAKAMBAHINY;EN FACE CLINIQUE ANDRINDRA;47.536887;-18.926048;0,8 x 2;1;3;3;494;3;TELMA;;1
 ;3;1;Antananarivo;MANAKAMBAHINY;A COTE PIERRE FINE DE MAD;47.540279;-18.925272;0,8 x 2;1;3;3;495;21;TELMA;;1
 ;3;1;Antananarivo;AMBANIDIA;A COTE OTIV AINA;47.537607;-18.923382;0,8 x 2;1;3;3;496;3;TELMA;;1
 ;3;1;Antananarivo;AMBANIDIA;A COTE LA GRACE;47.536289;-18.922137;0,8 x 2;1;3;3;497;21;TELMA;;1
 ;3;1;Antananarivo;AMBANIDIA;A COTE EKAR;47.540152;-18.919102;0,8 x 2;1;3;3;498;1;TELMA;;1
 ;3;1;Antananarivo;AMBANIDIA;A COTE EKAR;47.539775;-18.919517;0,8 x 2;1;3;3;499;53;TELMA;;1
 ;3;1;Antananarivo;AMBANIDIA;A COTE MAISON DE LA CHERITE;47.540118;-18.920635;0,8 x 2;1;3;3;500;53;TELMA;;1
 ;3;1;Antananarivo;AMBANIDIA;A COTE STATION SHELL;47.540279;-18.920865;0,8 x 2;1;3;3;501;21;TELMA;;1
 ;3;1;Antananarivo;AMBOHIPO;EN FACE ABC PRIVATE SCHOOL;47.555618;-18.923922;0,8 x 2;1;3;3;502;1;TELMA;;1
 ;3;1;Antananarivo;AMBOHIPO;EN FACE COSMOPOLITE;47.555517;-18.923263;0,8 x 2;1;3;3;503;53;TELMA;;1
 ;3;1;Antananarivo;AMBOHIPO;A COTE AUTO ECOLE ROSA;47.555683;-18.92252;0,8 x 2;1;3;3;504;53;TELMA;;1
 ;3;1;Antananarivo;AMBANIDIA;EN FACE UCM;47.540805;-18.921778;0,8 x 2;1;3;3;505;53;TELMA;;1
 ;3;1;Antananarivo;AMBANIDIA;EN FACE SYNERGIE;47.540945;-18.922378;0,8 x 2;1;3;3;506;1;TELMA;;1
 ;3;1;Antananarivo;AMBANIDIA;A COTE QUINCAILLERIE RS;47.540908;-18.922682;0,8 x 2;1;3;3;507;53;TELMA;;1
 ;3;1;Antananarivo;AMBATOROKA;EN FACE CM CHOC'O MILK;47.541403;-18.924218;0,8 x 2;1;3;3;508;53;TELMA;;1
 ;3;1;Antananarivo;AMBATOROKA;EN FACE EGLISE FJKM;47.541535;-18.924435;0,8 x 2;1;3;3;509;3;TELMA;;1
 ;3;1;Antananarivo;AMBATOROKA;EN FACE BNI;47.543218;-18.926603;0,8 x 2;1;3;3;510;21;TELMA;;1
 ;3;1;Antananarivo;AMBATOROKA;CROISEMENT MANDROSEZA;47.543497;-18.927563;0,8 x 2;1;3;3;511;21;TELMA;;1
 ;3;1;Antananarivo;AMBATOROKA;A COTE CEG;47.544455;-18.928575;0,8 x 2;1;3;3;512;1;TELMA;;1
 ;3;1;Antananarivo;AMBOHIMIANDRA;A COTE POISSONNERIE;47.544935;-18.929998;0,8 x 2;1;3;3;513;53;TELMA;;1
 ;3;1;Antananarivo;AMBOHIMIANDRA;DESCENTE VERS MANDROSEZA;47.545473;-18.930455;0,8 x 2;1;3;3;514;1;TELMA;;1
 ;3;1;Antananarivo;AMBOHIMIANDRA;A COTE ECOLE PRIVEE MITIA;47.546257;-18.930925;0,8 x 2;1;3;3;515;53;TELMA;;1
 ;3;1;Antananarivo;MANDROSEZA;DEVANT JIRAMA;47.545252;-18.931823;0,8 x 2;1;3;3;516;21;TELMA;;1
 ;3;1;Antananarivo;MANDROSEZA;EN FACE JIRAMA;47.548347;-18.932405;0,8 x 2;1;3;3;517;21;TELMA;;1
 ;3;1;Antananarivo;MANDROSEZA;A COTE EKAR MARIA MANJAKA;47.549392;-18.932908;0,8 x 2;1;3;3;518;21;TELMA;;1
 ;3;1;Antananarivo;MANDROSEZA;A COTE MADA SHOP;47.549515;-18.933662;0,8 x 2;1;3;3;519;1;TELMA;;1
 ;3;1;Antananarivo;MANDROSEZA;A COTE STATION SHELL;47.550728;-18.934662;0,8 x 2;1;3;3;520;21;TELMA;;1
 ;3;1;Antananarivo;MANDROSEZA;EN FACE AGENCE IMMO;47.552055;-18.936923;0,8 x 2;1;3;3;521;1;TELMA;;1
 ;3;1;Antananarivo;MAHAZOARIVO;A COTE DISPENSSAIRE;47.542475;-18.933668;0,8 x 2;1;3;3;522;3;TELMA;;1
 ;3;1;Antananarivo;MAHAZOARIVO;A COTE VILLA HORTENSIAS;47.538131;-18.933056;0,8 x 2;1;3;3;523;21;TELMA;;1
 ;3;1;Antananarivo;MAHAZOARIVO;FACE VILLA DES GLIERES;47.541733;-18.939082;0,8 x 2;1;3;3;524;3;TELMA;;1
 ;3;1;Antananarivo;MAHAZOARIVO;FACE ECOLE FANILONTSOA;47.541127;-18.938718;0,8 x 2;1;3;3;525;3;TELMA;;1
 ;3;1;Antananarivo;AMBOHITSOA;A COTE EPP;47.536289;-18.939775;0,8 x 2;1;3;3;526;21;TELMA;;1
 ;3;1;Antananarivo;AMBOHITSOA;A COTE GARAGE;47.537963;-18.939715;0,8 x 2;1;3;3;527;21;TELMA;;1
 ;3;1;Antananarivo;AMBOHITSOA;EN FACE AUTO ECOLE;47.53566;-18.943352;0,8 x 2;1;3;3;528;3;TELMA;;1
 ;3;1;Antananarivo;ANDRONDRA;EN FACE CABINET MEDICAL MITSINJO;47.535368;-18.946867;0,8 x 2;1;3;3;529;3;TELMA;;1
 ;3;1;Antananarivo;ANDRONDRA;A COTE ART DE VIVRE;47.528616;-18.946755;0,8 x 2;1;3;3;530;21;TELMA;;1
 ;3;1;Antananarivo;ANKADIMBAHOAKA;A COTE EUREKA;47.525547;-18.945405;0,8 x 2;1;3;3;531;3;TELMA;;1
 ;3;1;Antananarivo;ANKADIMBAHOAKA;EN FACE LEADER PRICE;47.525962;-18.949392;0,8 x 2;1;3;3;532;53;TELMA;;1
 ;3;1;Antananarivo;TANJOMBATO;DEVANT BFV SG;47.529308;-18.954508;0,8 x 2;1;3;3;533;10;TELMA;;1
 ;3;1;Antananarivo;TANJOMBATO;A COTE CEG;47.527878;-18.955858;0,8 x 2;1;3;3;534;21;TELMA;;1
 ;3;1;Antananarivo;ANDOHARANOFOTSY;EN FACE PHARMACIE;47.532862;-18.97983;0,8 x 2;1;3;3;535;70;TELMA;;1
 ;3;1;Antananarivo;ANDOHARANOFOTSY;A COTE CASH POINT;47.533087;-18.980823;0,8 x 2;1;3;3;536;21;TELMA;;1
 ;3;1;Antananarivo;ANDOHARANOFOTSY;EN FACE QUINCAILLERIE NIRINA;47.532172;-18.989648;0,8 x 2;1;3;3;537;3;TELMA;;1
 ;3;1;Antananarivo;ANDOHARANOFOTSY;EN FACE STATION TOTAL;47.532672;-18.992028;0,8 x 2;1;3;3;538;3;TELMA;;1
 ;3;1;Antananarivo;ANDOHARANOFOTSY;A COTE PHARMACIE;47.533582;-18.993198;0,8 x 2;1;3;3;539;3;TELMA;;1
 ;3;1;Antananarivo;AMBATOMENA;FACE MCB ;47.521558;-18.908759;0,8 x 2;1;3;3;540;3;TELMA;;1
 ;3;1;Antananarivo;AMBATOMENA;FACE MCB ;47.521558;-18.908759;0,8 x 2;1;3;3;541;21;TELMA;;1
 ;3;1;Antananarivo;AMBATOMENA;A COTE H LABO;47.521964;-18.90864;0,8 x 2;1;3;3;542;3;TELMA;;1
 ;3;1;Antananarivo;AMBATOMENA;A COTE CLINIQUE;47.522226;-18.908886;0,8 x 2;1;3;3;543;3;TELMA;;1
 ;3;1;Antananarivo;ANTSAHAVOLA;A COTE FOKOTANY;47.522312;-18.909126;0,8 x 2;1;3;3;544;21;TELMA;;1
 ;3;1;Antananarivo;ANTSAHAVOLA;A COTE RESIDENCE MAREVA;47.522265;-18.909156;0,8 x 2;1;3;3;545;3;TELMA;;1
 ;3;1;Antananarivo;ANTSAHAVOLA;DEVANT OFIM;47.524627;-18.908727;0,8 x 2;1;3;3;546;21;TELMA;;1
 ;3;1;Antananarivo;ANTANINARENINA;A COTE MAISON DE FOOT BALL;47.515115;-18.911735;0,8 x 2;1;3;3;547;21;TELMA;;1
 ;3;1;Antananarivo;ANTSAHAMANITRA;DEVAN KIANJA;47.523706;-18.911147;0,8 x 2;1;3;3;548;3;TELMA;;1
 ;3;1;Antananarivo;ANTSAHAMANITRA;EN FACE ASSURANCE MITSINJO;47.523706;-18.911085;0,8 x 2;1;3;3;549;21;TELMA;;1
 ;3;1;Antananarivo;AMBALAVAO ISOTRY;A COTE AMICO;47.51637;-18.910297;0,8 x 2;1;3;3;550;53;TELMA;;1
 ;3;1;Antananarivo;AMBALAVAO ISOTRY;AN FACE CSB II;47.515729;-18.910396;0,8 x 2;1;3;3;551;53;TELMA;;1
 ;3;1;Antananarivo;AMBATONAKANGA;EN FACE DE COMMENDEMENT FORCE;47.52897;-18.913987;0,8 x 2;1;3;3;552;21;TELMA;;1
 ;3;1;Antananarivo;AMBATONAKANGA;A COTE DE COMMENDEMENT FORCE;47.525241;-18.911578;0,8 x 2;1;3;3;553;39;TELMA;;1
 ;3;1;Antananarivo;AMBOHIJATOVO;EN FACE STUDIO RAMILIJAONA;47.529762;-18.914853;0,8 x 2;1;3;3;554;21;TELMA;;1
 ;3;1;Antananarivo;AMBOHIJATOVO;A COTE MIN ANGOVO;47.528923;-18.911779;0,8 x 2;1;3;3;555;3;TELMA;;1
 ;3;1;Antananarivo;AMBOHIJATOVO;A COTE KLUNG M/SY;47.531652;-18.916132;0,8 x 2;1;3;3;556;21;TELMA;;1
 ;3;1;Antananarivo;AMBOHIJATOVO;EN FACE POLICE;47.531413;-18.915797;0,8 x 2;1;3;3;557;3;TELMA;;1
 ;3;1;Antananarivo;AMBOHIJATOVO;DEVAN LA VILLA;47.523706;-18.911147;0,8 x 2;1;3;3;558;3;TELMA;;1
 ;3;1;Antananarivo;AMBOHIJATOVO;EN FACE REPERE COIFFURE;47.532102;-18.915917;0,8 x 2;1;3;3;559;3;TELMA;;1
 ;3;1;Antananarivo;AMBOHIJATOVO;EN FACE REPERE COIFFURE;47.531913;-18.916452;0,8 x 2;1;3;3;560;53;TELMA;;1
 ;3;1;Antananarivo;La haute Ville;A COTE EISA;47.533363;-18.917365;0,8 x 2;1;3;3;561;53;TELMA;;1
 ;3;1;Antananarivo;ANDOHALO;EN FACE MIN DEFENCE ;47.535982;-18.914891;0,8 x 2;1;3;3;562;21;TELMA;;1
 ;3;1;Antananarivo;ANDOHALO;DEVAN MIN DEFENCE;47.535982;-18.914891;0,8 x 2;1;3;3;563;3;TELMA;;1
 ;3;1;Antananarivo;ANDOHALO;FACE JARDIN;47.525241;-18.916637;0,8 x 2;1;3;3;564;53;TELMA;;1
 ;3;1;Antananarivo;ANDOHALO;EN FACE CSB II;47.530764;-18.9167;0,8 x 2;1;3;3;565;21;TELMA;;1
 ;3;1;Antananarivo;ANDOHALO;A COTE CSB II;47.533008;-18.919448;0,8 x 2;1;3;3;566;3;TELMA;;1
 ;3;1;Antananarivo;ANDOHALO;EN FACE INSPECTION DE LA GENDARMERIE;47.526775;-18.920353;0,8 x 2;1;3;3;567;21;TELMA;;1
 ;3;1;Antananarivo;ANDOHALO;FACE PAOSITRA M/SY;47.526775;-18.922128;0,8 x 2;1;3;3;568;3;TELMA;;1
 ;3;1;Antananarivo;AVARADROVA;A COTE CEG;47.526775;-18.922128;0,8 x 2;1;3;3;569;21;TELMA;;1
 ;3;1;Antananarivo;AVARADROVA;FACE PALAIS ROVA;47.526703;-18.922509;0,8 x 2;1;3;3;570;3;TELMA;;1
 ;3;1;Antananarivo;AVARADROVA;FACE PALAIS ROVA;47.526775;-18.922128;0,8 x 2;1;3;3;571;21;TELMA;;1
 ;3;1;Antananarivo;MANJAKAMIADANA;FACE PALAIS ROVA;47.522479;-18.920326;0,8 x 2;1;3;3;572;21;TELMA;;1
 ;3;1;Antananarivo;ANKADITAPAKA;FACE RADIO FANAMBARANA;47.531883;-18.923138;0,8 x 2;1;3;3;573;21;TELMA;;1
 ;3;1;Antananarivo;ANKADITAPAKA;A COTE WC PUBLIC;47.53183;-18.923138;0,8 x 2;1;3;3;574;3;TELMA;;1
 ;3;1;Antananarivo;ANKADITAPAKA;A COTE LOKANGA HOTEL;47.511433;-18.915141;0,8 x 2;1;3;3;575;1;TELMA;;1
 ;3;1;Antananarivo;AMBOMITSIMBINA;A COTE EPP;47.511433;-18.931186;0,8 x 2;1;3;3;576;3;TELMA;;1
 ;3;1;Antananarivo;AMBOMITSIMBINA;DEVANT EKAR FOMASIN'JESOA;47.530082;-18.940431;0,8 x 2;1;3;3;577;21;TELMA;;1
 ;3;1;Antananarivo;AMBOHIPOTSY;DEVANT FJKM ;47.526873;-18.931186;0,8 x 2;1;3;3;578;3;TELMA;;1
 ;3;1;Antananarivo;TSIAZOTAFO;A COTE STATION TOTAL;47.524448;-18.899753;0,8 x 2;1;3;3;579;53;TELMA;;1
 ;3;1;Antananarivo;TSIAZOTAFO;A COTE HDGC;47.527696;-18.903339;0,8 x 2;1;3;3;580;53;TELMA;;1
 ;3;1;Antananarivo;BEHORIRIKA;A COTE ASSURANCE NY HAVANA;47.528002;-18.903127;0,8 x 2;1;3;3;581;53;TELMA;;1
 ;3;1;Antananarivo;BEHORIRIKA;A COTE RESTAURANT KOREA;47.523399;-18.899753;0,8 x 2;1;3;3;582;53;TELMA;;1
 ;3;1;Antananarivo;TSIAZOTAFO;DEVANT AUTO ECOLE AEID;47.527696;-18.903337;0,8 x 2;1;3;3;583;53;TELMA;;1
 ;3;1;Antananarivo;TSIAZOTAFO;EN FACE LA GRACE;47.526064;-18.90326;0,8 x 2;1;3;3;584;53;TELMA;;1
 ;3;1;Antananarivo;ANTANINANDRO;A COTE STATION JOVENNA;47.52321;-18.902737;0,8 x 2;1;3;3;585;40;TELMA;;1
 ;3;1;Antananarivo;ANTANINANDRO;A COTE STATION JOVENNA;47.522883;-18.902869;0,8 x 2;1;3;3;586;40;TELMA;;1
 ;3;1;Antananarivo;ANTANINANDRO;EN FACE CHRONO SHOP;47.52923;-18.900496;0,8 x 2;1;3;3;587;53;TELMA;;1
 ;3;1;Antananarivo;ANKORAHOTRA;EN FACE SHOPRITE;47.539358;-18.915243;0,8 x 2;1;3;3;588;21;TELMA;;1
 ;3;1;Antananarivo;ANKORAHOTRA;EN FACE FOKOTANY;47.53721;-18.917319;0,8 x 2;1;3;3;589;21;TELMA;;1
 ;3;1;Antananarivo;ANKORAHOTRA;DEVANT CRS;47.53721;-18.917319;0,8 x 2;1;3;3;590;53;TELMA;;1
 ;3;1;Antananarivo;ANKORAHOTRA;FACE OTIV;47.539972;-18.919285;0,8 x 2;1;3;3;591;21;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;DEVANT MEDCIN DU MONDE;47.539358;-18.915243;0,8 x 2;1;3;3;592;21;TELMA;;1
 ;3;1;Antananarivo;AMPASANIMALO;A COTE FID;47.543537;-18.917555;0,8 x 2;1;3;3;593;21;TELMA;;1
 ;3;1;Antananarivo;AMPASANIMALO;FACE MASTER IMMO;47.538438;-18.918556;0,8 x 2;1;3;3;594;53;TELMA;;1
 ;3;1;Antananarivo;AMPASANIMALO;FACE LES POUSSIN III;47.535982;-18.916308;0,8 x 2;1;3;3;595;21;TELMA;;1
 ;3;1;Antananarivo;AMPASANIMALO;DEVANT VETERINAIRE;47.540279;-18.919073;0,8 x 2;1;3;3;596;53;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;FACE NEW CLASSIC MASSAGE;47.545182;-18.919285;0,8 x 2;1;3;3;597;21;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;A COTE NEW CLASSIC MASSAGE;47.545032;-18.915243;0,8 x 2;1;3;3;598;1;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;DEVANT NEW CLASSIC MASSAGE;47.539358;-18.915243;0,8 x 2;1;3;3;599;3;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;FACE CENTRE DE SANTE ;47.540635;-18.915995;0,8 x 2;1;3;3;600;53;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;A COTE BOUTIQUE ORANGE;47.540654;-18.916278;0,8 x 2;1;3;3;601;21;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;A COTE NET MEDIA;47.546732;-18.917155;0,8 x 2;1;3;3;602;1;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;A COTE HARRY'S COIFFURE;47.546885;-18.917522;0,8 x 2;1;3;3;603;21;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;A COTE PRIMATURE ONN;47.547388;-18.919073;0,8 x 2;1;3;3;604;21;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;FACE FOKOTANY;47.547954;-18.913487;0,8 x 2;1;3;3;605;53;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;A COTE BEAUTE VERTE;47.539972;-18.919285;0,8 x 2;1;3;3;606;21;TELMA;;1
 ;3;1;Antananarivo;TSIADANA;EN FACE PARIS SPORT;47.540279;-18.913189;0,8 x 2;1;3;3;607;53;TELMA;;1
 ;3;1;Antananarivo;ANKATSO;A COTE POINT DE VENTE PMU;47.547954;-18.913487;0,8 x 2;1;3;3;608;21;TELMA;;1
 ;3;1;Antananarivo;ANKATSO;A COTE POINT DE VENTE PMU;47.547954;-18.913487;0,8 x 2;1;3;3;609;21;TELMA;;1
 ;3;1;Antananarivo;ANKATSO;A COTE ISITM;47.547954;-18.913189;0,8 x 2;1;3;3;610;53;TELMA;;1
 ;3;1;Antananarivo;ANKATSO;EN FACE UNIVERSITE;47.547234;-18.913846;0,8 x 2;1;3;3;611;21;TELMA;;1
 ;3;1;Antananarivo;ANKATSO;CAMPUS AMBOHITSAINA;47.547954;-18.913487;0,8 x 2;1;3;3;612;3;TELMA;;1
 ;3;1;Antananarivo;Avaratr'Antanimora;DEVANT STE SOPED;47.538131;-18.911922;0,8 x 2;1;3;3;613;21;TELMA;;1
 ;3;1;Antananarivo;Avaratr'Antanimora;A COTE SAGEM COM;47.539455;-18.913505;0,8 x 2;1;3;3;614;53;TELMA;;1
 ;3;1;Antananarivo;Avaratr'Antanimora;A COTE BIO CHEM;47.539612;-18.913493;0,8 x 2;1;3;3;615;3;TELMA;;1
 ;3;1;Antananarivo;Avaratr'Antanimora;A COTE SHOT PIZZA;47.540452;-18.911288;0,8 x 2;1;3;3;616;21;TELMA;;1
 ;3;1;Antananarivo;Avaratr'Antanimora;FECA GASTRO PIZZA;47.541418;-18.911624;0,8 x 2;1;3;3;617;3;TELMA;;1
 ;3;1;Antananarivo;Avaratr'Antanimora;A COTE REGITECH;47.541663;-18.911624;0,8 x 2;1;3;3;618;53;TELMA;;1
 ;3;1;Antananarivo;ANTANIMORA;FACE CERCLE MESSE DE LA POLICE;47.542947;-18.913438;0,8 x 2;1;3;3;619;21;TELMA;;1
 ;3;1;Antananarivo;ANTANIMORA;A COTE BNGRC;47.538131;-18.911922;0,8 x 2;1;3;3;620;1;TELMA;;1
 ;3;1;Antananarivo;ANTANIMORA;A COTE MINOU SCHOOL;47.539972;-18.916308;0,8 x 2;1;3;3;621;21;TELMA;;1
 ;3;1;Antananarivo;ANDRAINARIVO;TERMINUS 194;47.538131;-18.911624;0,8 x 2;1;3;3;622;3;TELMA;;1
 ;3;1;Antananarivo;ANDRAINARIVO;TERMINUS 194;47.544952;-18.912373;0,8 x 2;1;3;3;623;21;TELMA;;1
 ;3;1;Antananarivo;ANDRAINARIVO;DEVANT VILLAGE STY FRANCOIS;47.539358;-18.915243;0,8 x 2;1;3;3;624;21;TELMA;;1
 ;3;1;Antananarivo;ANDRAINARIVO;A COTE QUINCAILLERIE VELOTSARA;47.538131;-18.911922;0,8 x 2;1;3;3;625;53;TELMA;;1
 ;3;1;Antananarivo;MAUSOLE;A COTE CANIN & JARDIN;47.547954;-18.913189;0,8 x 2;1;3;3;626;21;TELMA;;1
 ;3;1;Antananarivo;MAUSOLE;TERMINUS 194;47.547954;-18.913487;0,8 x 2;1;3;3;627;21;TELMA;;1
 ;3;1;Antananarivo;MAUSOLE;KINININA BE;47.547623;-18.909997;0,8 x 2;1;3;3;628;1;TELMA;;1
 ;3;1;Antananarivo;MAUSOLE;RUE VERS FORTDUCHAINE;47.547672;-18.908697;0,8 x 2;1;3;3;629;21;TELMA;;1
 ;3;1;Antananarivo;MAUSOLE;DEVANT CASERNE GENDARME;47.5412;-18.9073;0,8 x 2;1;3;3;630;21;TELMA;;1
 ;3;1;Antananarivo;MAUSOLE;A COTE GENDERME;47.549182;-18.905794;0,8 x 2;1;3;3;631;21;TELMA;;1
 ;3;1;Antananarivo;MAUSOLE;FACE MIN JONO;47.546973;-18.905608;0,8 x 2;1;3;3;632;1;TELMA;;1
 ;3;1;Antananarivo;MAUSOLE;A COTE DSV;47.547698;-18.905187;0,8 x 2;1;3;3;633;1;TELMA;;1
 ;3;1;Antananarivo;MAUSOLE;A COTE MIN ELEVAGE;47.547355;-18.905062;0,8 x 2;1;3;3;634;53;TELMA;;1
 ;3;1;Antananarivo;MAUSOLE;DEVANT MIN ELEVAGE;47.549182;-18.905794;0,8 x 2;1;3;3;635;21;TELMA;;1
 ;3;1;Antananarivo;MAHATAZANA;GEOVANAH COIFFURE ;47.543963;-18.899866;0,8 x 2;1;3;3;636;21;TELMA;;1
 ;3;1;Antananarivo;MAHATAZANA;EN FACE CIRAD;47.547673;-18.902258;0,8 x 2;1;3;3;637;53;TELMA;;1
 ;3;1;Antananarivo;MAHATAZANA;A COTE CIRAD;47.543663;-18.899866;0,8 x 2;1;3;3;638;21;TELMA;;1
 ;3;1;Antananarivo;MAHATAZANA;A COTE KP TANA;47.547635;-18.901103;0,8 x 2;1;3;3;639;53;TELMA;;1
 ;3;1;Antananarivo;MAHATAZANA;EN FACE GENERALYSIS M/CAR ;47.547265;-18.900412;0,8 x 2;1;3;3;640;21;TELMA;;1
 ;3;1;Antananarivo;MAHATAZANA;EN MIN ENERGIE;47.547185;-18.899725;0,8 x 2;1;3;3;641;53;TELMA;;1
 ;3;1;Antananarivo;AMPANDRIANOMBY;EN FACE EPF;47.546785;-18.899688;0,8 x 2;1;3;3;642;1;TELMA;;1
 ;3;1;Antananarivo;AMPANDRIANOMBY;A COTE EPF;47.545708;-18.899208;0,8 x 2;1;3;3;643;53;TELMA;;1
 ;3;1;Antananarivo;AMPANDRIANOMBY;A COTE EPF;47.546222;-18.898643;0,8 x 2;1;3;3;644;21;TELMA;;1
 ;3;1;Antananarivo;AMPAHIBE;FACE INSTITUT PASTEUR;47.542743;-18.902117;0,8 x 2;1;3;3;645;21;TELMA;;1
 ;3;1;Antananarivo;BETONGOLO;DEVANT CENTRE DE SECURITE ROUTIERE;47.542558;-18.902407;0,8 x 2;1;3;3;646;21;TELMA;;1
 ;3;1;Antananarivo;BETONGOLO;A COTE ISIME;47.542678;-18.904687;0,8 x 2;1;3;3;647;21;TELMA;;1
 ;3;1;Antananarivo;BETONGOLO;A COTE CERCLE MESS MIXTE;47.593195;-18.906778;0,8 x 2;1;3;3;648;3;TELMA;;1
 ;3;1;Antananarivo;BETONGOLO;DEVANT TRANOMBAROTRA TSIMANAVAKA;47.537807;-18.909467;0,8 x 2;1;3;3;649;21;TELMA;;1
 ;3;1;Antananarivo;ANTSAKAVIRO;EN FACE LA VALLEE;47.537437;-18.910092;0,8 x 2;1;3;3;650;3;TELMA;;1
 ;3;1;Antananarivo;ANTSAKAVIRO;EN FACE LA VALLEE;47.536603;-18.909862;0,8 x 2;1;3;3;651;21;TELMA;;1
 ;3;1;Antananarivo;ANTSAHABE;A COTE CNELLA;47.53292;-18.914817;0,8 x 2;1;3;3;652;3;TELMA;;1
 ;3;1;Antananarivo;ANTSAHABE;EN FACE SCORE;47.533262;-18.915067;0,8 x 2;1;3;3;653;53;TELMA;;1
 ;3;1;Antananarivo;ANTSAHABE;A COTE TRANSIT FRET;47.533073;-18.915242;0,8 x 2;1;3;3;654;21;TELMA;;1
 ;3;1;Antananarivo;AMBOHIJATOVO;FACE LE JARDIN;47.529077;-18.911455;0,8 x 2;1;3;3;655;21;TELMA;;1
 ;3;1;Antananarivo;AMBOHIJATOVO;DEVANT MARCHE;47.528862;-18.911578;0,8 x 2;1;3;3;656;21;TELMA;;1
 ;3;1;Antananarivo;AMPARIBE;A COTE KIADIN' I M/CAR ;47.525547;-18.911962;0,8 x 2;1;3;3;657;3;TELMA;;1
 ;3;1;Antananarivo;AMPARIBE;DEVANT FJKM;47.525547;-18.911962;0,8 x 2;1;3;3;658;21;TELMA;;1
 ;3;1;Antananarivo;AMPARIBE;A COTE EPICERIE;47.527187;-18.915682;0,8 x 2;1;3;3;659;3;TELMA;;1
 ;3;1;Antananarivo;AMPARIBE;FACE POWER TECHNOLOGIE;47.527608;-18.916738;0,8 x 2;1;3;3;660;21;TELMA;;1
 ;3;1;Antananarivo;AMPARIBE;EN FACE ST MICHEL;47.526507;-18.915758;0,8 x 2;1;3;3;661;1;TELMA;;1
 ;3;1;Antananarivo;AMBOHIDAHY;A COTE LOTERIE M/SY;47.526378;-18.913377;0,8 x 2;1;3;3;662;3;TELMA;;1
 ;3;1;Antananarivo;ANKORAHOTRA;EN COIFFURE;47.535328;-18.914038;0,8 x 2;1;3;3;663;3;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;FACE BIJOUTIER RAL'S;47.55102;-18.873242;0,8 x 2;1;3;3;664;53;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;ENFACE ECER;47.551532;-18.87242;0,8 x 2;1;3;3;665;3;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;EN FACE PLOMBIER;47.551462;-18.871812;0,8 x 2;1;3;3;666;53;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;A COTE SALON ROUGE;47.551808;-18.871142;0,8 x 2;1;3;3;667;53;TELMA;;1
 ;3;1;Antananarivo;Analamahitsy;A COTE IMAHO IMPORT;47.551022;-18.870998;0,8 x 2;1;3;3;668;21;TELMA;;1
 ;3;1;Antananarivo;ANDRONONOBE;EN FACETEMON DE JEHOVEH;47.551818;-18.870573;0,8 x 2;1;3;3;669;21;TELMA;;1
 ;3;1;Antananarivo;ANDRONONOBE;A COTE PHARMACIE DU SOLEIL;47.551952;-18.869573;0,8 x 2;1;3;3;670;3;TELMA;;1
